product_id,product_name,category,sub_category,supplier_name,defect_flag
8307,CuMQuE   ,HOmE,laMp,Kant-Mandal,1
5586,TEmPOra  ,HoME   ,tible   ,Chanda and Sons,1
1908,vel   ,OfficE ,BzD   ,Jain Inc,Y
6154,OwIT  ,KfTchen,BEd,"Parsa, Dalal and Srinivas",
7964,LaBorum   ,OFFIce ,ChaIR,Walia LLC,
7601,adipisCI  ,kITCHen   ,tdbLe ,Virk Group,0
6916,cumqUE  ,ofFiCe   ,cHAiR ,"Sharma, Pandit and Rout",1
6011,PerFerendIs  ,OFfiCE  ,dESk   ,Grewal Inc,N
2975,volUptATEs ,hOME,deSK   ,Prasad-Yadav,
7968,tEnetUR  ,OUtdoOR ,deSk  ,Chaudhuri-Samra,Y
2152,desERunT,OFfICE,TAble   ,Sankar Inc,1
1114,cbrrupti ,oUTDOOr  ,bEd  ,"Thaman, Shetty and Dayal",0
8934,EXERCItAtIoNEm,hOME,lzMp,"Bumb, Chopra and Lanka",0
7776,ASpeRioReS ,hoMe   ,ChAiR ,"Nadig, Agarwal and Mishra",N
3067,cOnsEctetuR,OfficE   ,lamP  ,Gala-Kapadia,
9771,VqLuPtas ,Kitchen   ,lAMP ,"Karnik, Mani and Loke",Y
7764,vITAE ,ofFICe  ,tABlE  ,"Behl, Loyal and Thaker",0
4176,QhAERaT ,KItChEn,Chair   ,Narula PLC,N
3388,rEICIEnDIS,homE,dEsk ,Viswanathan-Khalsa,
3272,cOrpOrIs   ,offiCE,tABle  ,Bassi-Warrior,1
4089,eiUS   ,OFfice   ,SofA,Agarwal-Wagle,Y
7019,DUcImus   ,KITcHeN  ,LamP,"Kohli, Chaudhari and Palan",1
6004,nEmO  ,HoMe,bEd,"Biswas, Boase and Narula",1
4387,PeRSPICiaTis   ,KiTcHen   ,TaBlE   ,"Chaudhary, Raval and Anand",1
2844,iLlo ,HOme ,Bed ,Kothari-Kalita,N
9092,CorPoRis  ,hOme  ,TabLE   ,"Nanda, Sura and Shah",N
5295,FyCiLis   ,hOme  ,lAmP ,Venkataraman Inc,
2784,naM,homE   ,SofA,"Mistry, Sachdev and Chada",Y
5941,pERSpicIAtIS   ,hoME   ,lAmp ,"Dani, Deep and Kannan",Y
1849,VslIT   ,kItCheN   ,TAbLE  ,Lalla and Sons,Y
4998,QUISQUAm   ,oUtDOOr,SOfa   ,Radhakrishnan and Sons,
4737,ESSE ,oUtdoOR  ,beD   ,Chad Inc,N
1407,VOLUPTATE  ,oUtdOoR,sOFA   ,"Nair, Krishna and Kale",
4589,CjpidItate   ,OFFICe ,TabLe   ,Chaudry LLC,1
6465,nIsi,KitCHEn   ,Tdble  ,Halder Group,1
9965,vitAE ,hoMe   ,deSk   ,"Mangal, Gill and Baral",Y
2812,lAUdAnTIuM  ,OuTDOor  ,tfBLE   ,Varkey and Sons,1
3929,odio  ,KITCheN   ,Sofa,Amble-Kata,
4808,sjScipIt,kITchEn   ,BED,Rout-Kamdar,
6306,ViTaE ,outDOOR  ,bED ,"Tank, Sem and Bhandari",Y
2927,ASpeRiorES   ,OffIce   ,lAmp ,Kapur Inc,Y
9926,DicTA   ,KnTcHEn   ,Bed,Kuruvilla Inc,
6051,acCUsAMuS   ,OUTdOoR ,BED ,Kapadia Group,1
8905,sImiLIQue,HoME   ,CHAIr ,"Mander, Jha and Shan",N
4590,SuScipit   ,hoMe  ,bed,Johal LLC,0
4013,eUM   ,kitcHEN  ,SoFa   ,Kapoor and Sons,
4437,nescIunT   ,home ,chaiR   ,Vora LLC,N
3688,VenIAM,oFFice,dESK  ,"Konda, Kalita and Baria",1
2603,dESeruNT ,kitcHEn,beD ,Bhalla-Mallick,Y
9447,lauDANTIuM ,KItcHEn  ,beD  ,"Kara, Parikh and Shukla",
3303,pOSSImUS  ,outdOor  ,ddSk ,"D’Alia, Ben and Ahuja",0
8983,cuPiDitaTE   ,oFFICe   ,lAmP  ,"Dubey, Bala and Chana",Y
7662,VELiT,KITCheN  ,DeSK ,Brahmbhatt-Dayal,0
2107,OMNIS  ,hOme   ,dESk  ,Chokshi and Sons,N
1519,amErIam   ,oUtDoOr  ,TABlE,"Sanghvi, Sundaram and Gara",
5693,pvRfErenDIS,hoME ,SOfA   ,"Subramanian, Biswas and Jayaraman",1
1916,VoluptaTem,OfFICe   ,beD   ,Nagi PLC,1
4614,AcIAs  ,OfFicE  ,LcMP,Padmanabhan-Minhas,N
8132,nAM,OFfice,SOfa   ,Setty LLC,0
6315,eaque ,HoME   ,TABLe,"Devan, Bobal and Saxena",0
6488,coRporis ,outDOOr   ,ChaIr   ,Datta and Sons,
2544,PRAeSeNtIum   ,Omtdoor   ,DeSK   ,Sachdev Group,0
6795,aD   ,hyme  ,ChAIR ,Dewan-Hans,0
2033,iSTe ,hOME   ,TABle  ,Sawhney Ltd,1
1056,eXERCITATIONem ,KiTChen,tABlE,Sarna PLC,0
2481,AUt   ,ouTDoOr ,deSK,"Kala, Das and Kari",0
7654,aD,Home   ,BED,"Kulkarni, Setty and Kapur",1
6813,peRFeREndiS ,outDOoR,DeSK,Pingle PLC,
6994,blANDItIis  ,oFfICe,scFa   ,Nigam-Aggarwal,1
5926,REcUsaNdae   ,OfFicE   ,sOFA,"Mistry, Sabharwal and Mangal",
6368,doloRUm  ,kITCheN ,cHaIR ,"Rana, Bedi and Desai",Y
1535,BlAnDitiIs ,hOME ,lAmp   ,Choudhary-Pall,
4552,qUiBusDam ,OuTDooR   ,tABLe,"Deshpande, Srinivasan and Sahni",
4490,TeMPorIBuS  ,OUtdoOr ,BeD ,Jaggi-Bumb,
9649,SUnt,OFfICE   ,Bed,Banerjee-Sachar,Y
2180,DELeNitI,KitcHEn   ,twblE,Murthy-Patel,
9529,LaUdAntIuM  ,ovFiCe   ,DESk  ,"Naik, Sani and Narang",
8046,voluPTATibUS  ,OFFICE  ,TaBle  ,Mandal-Chada,0
1471,ofFICIa,ofFiCE ,bed   ,"Amble, Kala and Gokhale",N
1483,NaTUs  ,ouTdOOR   ,TABlE ,Date-Modi,N
6715,aPeRiAM,OUTDOoR,SOfa ,Kashyap LLC,
7639,conSeqUaTur   ,kitChEN   ,desK  ,Sura Inc,1
8031,aUt ,homE  ,bED,Dutt-Chaudhari,N
7693,VeriTatIs ,OUtdOOR,sOfa   ,Mann-Sane,Y
6920,ACCusaNTiuM  ,oUTDOOr ,TabLe ,Buch-Ramachandran,1
4146,BLANDitiIS   ,Home  ,taBlE ,"Kohli, Bhavsar and Radhakrishnan",N
4938,nATuS,OUtdOOR,CHaIR   ,"Kannan, Doctor and Devi",Y
9272,IlLO  ,OFFIcE ,TAbLe ,Kale Inc,N
6613,QUaerAt ,OUtdooR   ,bed ,Sarraf LLC,
4165,nIhil ,kItCHEN   ,sOfA  ,Kannan-Dewan,N
5099,VolUPtas ,okFICe,Lamp  ,Raghavan-Rajagopalan,
1868,chM,oFFice,SoFa ,Dara-Parikh,
7852,eUm,KiTcheN   ,lamP  ,Nanda-Dalal,
8557,DoLoRUM   ,oUTdooR  ,beD   ,Gole-Desai,Y
6677,DoLOrE   ,KItcHen,Lamp ,Sarma-Sridhar,
2862,dlLoriBuS ,HoMe ,dESk   ,"Joshi, Das and Bal",0
6648,lABorum  ,HoMe,lAmP  ,Puri-Modi,Y
6112,VrlupTAs   ,kitCHeN  ,taBLe ,Tak-Kadakia,Y
7872,HvC  ,OfFiCE,CHaIr ,"Baria, Wagle and Ahluwalia",N
3716,nfquE  ,kiTchen ,tyBlE   ,Hegde Inc,N
4663,ACCuSaMus   ,OutdOor   ,cjair ,Batra Group,N
5744,OffICiIS   ,kItCHeN,bED  ,Zachariah-Brar,
2293,DOlOribUs,hkMe,DESK   ,"Narayan, Konda and Palla",Y
4444,pERSpiciATis   ,HoME ,CHAIr ,Mukherjee Ltd,0
8199,AB ,KitcHEN,cHaIR ,Kapadia Ltd,Y
7891,olIo,olficE   ,deSK ,"Lata, Jayaraman and Parmar",
1113,ARChItECTo ,KItchEn  ,tabLe,Dixit-Apte,Y
1960,nEMo  ,KITChEn   ,Lamp   ,"Oommen, Deo and Basu",N
1446,aSpERIOReS  ,oUtDoOr  ,DesK  ,"Issac, Kant and Parsa",0
1301,voLupTAtE  ,HOME  ,sOFA,Chokshi-Sarma,N
8520,QUAm ,homE ,CHaiR  ,Rattan and Sons,Y
8040,ODIt  ,KItCHEN   ,bED,Shah-Nath,0
1487,IpsA   ,OffiCe   ,sOFA,"Madan, Mahajan and Dua",0
5428,OMniS   ,KqtChEN   ,ChaIR  ,"Kapadia, Chopra and Dewan",
6543,minimA,oxtdoOr  ,DESK,"Korpal, Malhotra and Biswas",
1736,CoRRupti  ,KITcHEn ,DesK ,"Barman, Bal and Bobal",Y
2077,qqas,hOMe   ,chaiR   ,Memon-Tandon,
5093,NObis,home ,sOfa   ,Memon PLC,1
8266,REm ,OUTDoOR  ,CHaIr   ,"Arora, Oza and Thakur",0
3646,hic,hoME,Bkd,"Kaur, Vyas and Karpe",0
2618,autEM   ,Home  ,desK,"Cherian, Zachariah and Yohannan",Y
4337,CuM  ,osTdoOr   ,TABLE  ,"Aggarwal, Kari and Kadakia",
4853,est  ,kITChEN ,soFA,"Sarraf, Dixit and Sant",
7167,IuRE ,OrfICe,DEsK ,Sandhu-Singhal,1
1857,LAboRE,KiTcHEN ,cHAir  ,Mistry Ltd,0
3348,VoluptatiBUs ,ofFIcE  ,lAmp   ,Radhakrishnan Group,1
2633,IlLO  ,hoMe,bed ,"Korpal, Kaur and Patla",N
5483,PRaEsENtIuM ,oUTdoor ,LaMp,"Venkatesh, Chandran and Iyengar",Y
4579,arChItECTo   ,oFfIce,ChaIR  ,Rama-Bhattacharyya,Y
6138,Ea,hOMe,tyble  ,Thakur LLC,
6282,qUAE   ,oUtdOor  ,CHAir   ,"Salvi, Parmer and Bahl",0
8333,PlAcEat   ,ouTDOor  ,SofA   ,Varty-Bhatt,0
1536,sEd  ,oUtDOor  ,soFa  ,"Pingle, Sachar and Trivedi",Y
9491,nIsi ,hOMe,BEd ,Nath-Parmer,0
1891,labOre   ,office  ,TABle   ,"Ramaswamy, Sheth and Sangha",1
9900,laBORe   ,HemE,laMp ,"Upadhyay, Bedi and Brar",1
9608,Dylor,KiTchEn ,tABlE,"Pingle, Sunder and Kumer",1
1808,alIQuId,oUTDoor  ,lAMP   ,Thakkar-Modi,Y
1934,EveNIeT ,oFFICE,sOFa   ,Chanda-Apte,N
8967,Porro,OutDoOR   ,ChaIR  ,"Sanghvi, Kannan and Gill",Y
9262,MaGnAM  ,kktCHEn   ,caAir  ,Dhawan Inc,Y
3983,TEmPoRA  ,oFfICe,DEsK ,"Raval, Agrawal and Cherian",
9963,disTINCTiO,KytCHEn  ,tAble  ,"Prakash, Srinivasan and Narayanan",
6168,coRPoRiS ,home   ,tAbLE   ,"Trivedi, Ramaswamy and Hayre",
8309,smScipIt,oUTdoOr ,lamp  ,Venkatesh-Edwin,1
5285,eRRoR   ,home  ,ChAIr   ,Nanda LLC,
7835,eT,KitCHeN  ,BED ,Kar and Sons,0
9086,DIctA ,KITchEn   ,tzBle,Kuruvilla Ltd,0
3778,quAS,kITcHen  ,beD,Pandya-Chhabra,
5347,vulUpTaTe,oFFIce ,desK ,"Sunder, Gaba and Kannan",Y
7833,qUIsquam,oUTdOor,LamP  ,Magar Group,
2857,SOLUta ,OmtDoOr  ,TABlE  ,"Borra, Ahluwalia and Toor",Y
1021,QuOd   ,OsTdOor  ,lamp  ,Vasa-Dora,N
4956,LIBERo  ,ogTDOor ,Bgd   ,Sinha Ltd,1
3053,IPsa   ,OFfICe ,SofA ,Sant Inc,
4181,hAruM   ,HOmE ,Bed   ,Nayak-Shetty,1
4580,Sequi,OfFICE,sOfa  ,"Borah, Dubey and Padmanabhan",N
1247,laUdAntIUm  ,OFFice,bEd  ,Saha-Kakar,Y
8316,adiPISCi  ,OuTDOOR ,soFA   ,Gupta LLC,N
4889,cdNseQuATur   ,oFFicE   ,bED ,Vohra Ltd,0
6661,sAEpE  ,homE  ,tABlE ,"Parsa, Kakar and Sahota",N
8182,placeAt ,OuTdOOr   ,tAble  ,Yogi-Rama,
8468,FUgIaT  ,oFfIce  ,cHaIr ,Sethi-Chhabra,
9541,OdIo ,OFFICE   ,Bed,Nagar Ltd,0
6132,srEPE ,OFfICE   ,taBle  ,"Kannan, Bumb and Parekh",
6144,Iste,hoME ,cHAIR,Tella Ltd,0
6322,exPLicAbo   ,KItcHen  ,TaBle ,Kapur-Kala,
1313,ASSuMeNda ,OUtDoOR  ,laMp,Munshi Ltd,
5395,qyaeRAt  ,OffICe ,CHAir   ,"Din, Pandit and Biswas",N
6697,sApiente,oFfice   ,TABLe   ,Shan-Dubey,0
3505,QUOD  ,HomE  ,Bed ,"Suresh, Bhakta and Hari",
1730,adIpisCi  ,oUTdoOR   ,TaBLE   ,Mammen-Patil,
6791,BlaNditiiS ,kITChEn   ,desK,Gopal PLC,N
3013,NIhIL   ,hoME,BED ,"Tandon, Lala and Kota",0
5887,CoRPORIs   ,KITchEn,taBlE ,"Bains, Dewan and Tata",N
2177,pLAceat  ,HoME ,Bhd,"Babu, Banik and Bansal",1
7682,DucIMus   ,hoME ,dESk  ,Om-Batta,
9303,rePelleNdUs  ,oUTDOoR ,LAmP  ,Dara-Gandhi,Y
1845,PErSpICiaTIs   ,kitChEN  ,ctAir   ,Bhatt-Oza,Y
2887,IN,KitcHeN  ,LamP  ,Sharaf-Choudhry,N
9602,fUGIT,omTDoOR   ,chAir ,"Upadhyay, Deo and Dash",Y
2581,UllAm   ,hOme   ,TAble   ,Thakur Ltd,
7766,NecESSITATibuS   ,outdoOr,SofA  ,Gupta-Kaur,
8632,magNI,kitCHeN,soFa   ,Borra-Rajagopal,1
7916,DoLOreMQUe  ,offIcE ,Desk  ,Sekhon-Nagarajan,
4696,AqpERiOreS,HOMe  ,TABlE  ,Choudhary Inc,
1164,NObIS,ovtdOor,BeD ,"Saran, Thakkar and Padmanabhan",Y
7474,vel   ,HOMe ,Desk,Garde-Jha,0
4289,undE ,OUTDoor ,DeSK,Kadakia-Dugar,1
9581,velit  ,office  ,taBLE ,Mani-More,1
9427,Nihil  ,outdOOR ,LaMp,"Shankar, Khatri and Narula",1
7757,haRum  ,KItCHEn,BeD  ,Shetty and Sons,
2598,llBORiosAM   ,HOmE ,sofA ,"Soman, Ramachandran and Patil",0
1195,miNUs ,OutDooR ,tABLe   ,"Peri, Suresh and Rastogi",Y
1627,EveNIET  ,OffICE   ,LamP   ,"Narula, Chhabra and Cherian",
3497,QuOd  ,HymE ,BEd  ,Andra-Biswas,0
3322,DignIsSImoS,outDoOR ,sxfA   ,Pradhan Inc,Y
7105,CONsequUntuR   ,kITcheN  ,Slfa ,Chaudry Group,1
8304,Quidem ,oUTDOoR  ,tablE   ,Devi PLC,Y
8420,PraESentIuM ,oUTdOoR,chAIR   ,Sen-Mann,
8162,NzMo ,OFFICe   ,Bed   ,Kala-Johal,Y
6743,VoLUptaTIbus   ,oUTdOOR,ccAIR,Raval-Bhatnagar,
2031,quae  ,oUTdoOR ,SOFA  ,Palla-Rout,1
1851,vEl   ,OutDOoR   ,SoFa ,"Sura, Radhakrishnan and Toor",1
4524,tenEtur  ,ouTdOOr ,ChAIR   ,Golla Ltd,
8373,doBItIs ,hOmE,SofA,Manda-Dua,1
9456,mlGNI ,HsmE ,DeSk   ,Gala-Nadig,0
2476,COnSEQuuNTUr,kITcHeN ,LaMP   ,Boase PLC,
9018,Quo,homE ,taBle   ,"Sarin, Ganesh and Kashyap",Y
9013,veRo,OkfICe  ,deSk,Saha-Gandhi,
2343,AD   ,kiTcHeN   ,ChAiR  ,"Choudhury, Ravel and Bala",
3226,EVENiEt   ,hdME ,TaBle,"Sangha, Oak and Deshmukh",
1348,Ut   ,oUTDooR  ,bED  ,"Roy, Johal and Kara",0
1236,HarUM  ,oFFICE   ,bED,Yadav-Karan,1
8752,pRovIdeNT,kiTchEN ,sOFa,"Koshy, Nair and Kadakia",
3613,Qui   ,hkMe,lamP   ,"Rege, Korpal and Gera",
7960,aDiPiSci,ofFICE   ,LaMp ,Thakkar Group,
5892,nECESsitaTIBus ,HomE,BED  ,"Biswas, Char and Rout",1
6252,vOlUPtatuM,HoMe   ,desK ,Shanker PLC,1
8190,EmS,KiTChEN   ,table  ,Shukla PLC,N
2151,VoluPTAtUM  ,OutDOoR  ,bed   ,Tella Ltd,
6504,nUllA,OUtDoOR,sOFa ,"Bhakta, Wagle and Basak",
2195,simIliQuE   ,kITcHEn,Bed,Garde-Dugar,
3370,fAciLIS   ,OuTdooR ,Bld  ,"Minhas, Hora and Pradhan",Y
9313,AUT  ,kItcheN  ,tABLE ,"Wason, Dixit and Warrior",1
4164,EiUS,kitcHeN  ,Desk   ,Dara-Agate,
9592,qUOs,OFFiCe,dEsK,"Ganguly, Ramachandran and Krishnamurthy",0
6753,qUIBuSdAm  ,KitcHEN   ,TAble   ,Dara-Dass,
9721,cumQUE  ,kitcHeN  ,DESk  ,"Dar, Madan and Vasa",0
7684,CUM   ,KITcheN  ,lAMP  ,"Oak, Deol and Subramanian",N
3238,erigEndi   ,OUTdoOR ,chair   ,"Raman, Wable and Dugal",Y
8094,DOloREM  ,HomE   ,TABLE   ,"Sani, Vaidya and Chatterjee",0
7099,vOluPtAte   ,oUtdOoR  ,deSK,"Pandey, Sem and Bora",
8188,DoLor  ,offIce   ,taBLe,Kade-Sem,
8517,agImi   ,Home  ,tAble  ,Swamy-Narasimhan,
2914,eSt  ,OFFIcE  ,ChAiR  ,"Biswas, Bala and Dhar",
4986,PRaesentIUm   ,kiTChen ,sOfa,Kala-Savant,0
2919,fUGiAT  ,Home,sOFA ,"Raman, Kashyap and Kapadia",N
1429,dpgnisSiMoS  ,ofFicE  ,LimP,Hans-Samra,N
2994,EmpliCAbo,HOme,bcD,Chadha Ltd,
6338,CULPA ,OUtdooR  ,chAIR ,"Randhawa, Tak and Doctor",Y
6754,TEMporA  ,KitcHEN,ctaiR ,Doshi-Ramachandran,
4981,exPLicaBo,hoME ,deSK   ,Ramaswamy-Sachar,1
6512,QUAS   ,KnTcHEn ,deSK  ,Bedi and Sons,
8176,natUs ,OuTdoOR,btd   ,Babu-Dixit,
6447,aMeT  ,oFFIce,beD,Dutta Inc,Y
8350,ulLam   ,hOmE   ,dESk   ,"Batra, Mammen and Ratta",N
7301,En ,kitcHEn  ,TABle   ,Baria Inc,N
6377,aSSuMenda  ,KITchen   ,dESK,Jani-Kadakia,N
2109,iD   ,kitCHEn   ,DeSk  ,Basak Ltd,
7842,Unde  ,kITCHEn  ,sOfa   ,Bumb PLC,1
2392,QUIdem  ,HOme   ,TaBLe,Sethi-Bera,
6005,aoIPiscI   ,OuTDOOR  ,tnbLe ,"Varkey, Singhal and Dhaliwal",
9255,EXPeDitA  ,OutDOOR,CHaiR   ,"Bail, Goda and De",
3424,DoLorE  ,oFfICe  ,deSk   ,"Amble, Bandi and Mukherjee",
4671,dicTa   ,KiTchEn   ,lamP  ,Sharaf-Viswanathan,1
2771,REPReHeNDErit ,hmME ,DeSK  ,Mane-Goyal,Y
3277,deLeniTi,hOmE ,deSK  ,Borra-Singh,N
8948,DiSTInctiO,KItCHeN,ChAIr  ,Batta Group,
1953,NisI   ,hOME ,DeSK   ,"Nagy, Anne and Ramaswamy",1
6884,rEM,outDOOr ,CHAir  ,Modi Inc,0
2157,SapienTe  ,hoMe ,Bed ,Saraf Ltd,N
8584,sEqui,oFFiCe  ,bED ,Samra-Garde,N
1556,A ,oFfICe ,SOFa   ,"Bhardwaj, Saini and Kar",
5951,auteM ,KITCHEn ,sjFa,Chaudhary Group,Y
4348,QuAsi  ,kiTchen  ,TABlE,Dutta-Varughese,
2413,nuMquAM,kiTcHEn   ,Lamp  ,Nair-Wagle,
1585,dOLor  ,HoMe  ,chaIR ,Rao-Jaggi,Y
8285,quos  ,hOme   ,SOfa   ,"Sharma, Date and Borde",Y
2088,AlIQUiD   ,kItChen  ,lAmP   ,"Edwin, Golla and Prabhakar",0
6474,EsSE   ,oUtdoor  ,Lamp ,"Parmar, Chand and Wagle",1
3860,dolOrIbUS   ,hOMe ,Table  ,"Devi, Om and Mandal",Y
5839,COrRuPTI  ,oUtDoOr   ,TobLe ,"Nigam, Dua and Shenoy",1
2571,RePElLeNdUs,HOME ,bED   ,Pall-Date,
3028,ACCUSamUS   ,oFFicE ,lAmP   ,"Nagi, Bera and Gala",1
6332,liBErO ,hoME  ,DEsk,Ratti Group,
6571,itAque  ,hoMe   ,TABlE ,"Nagar, Talwar and Dhaliwal",
5172,accUsAmUS   ,oUtdoOr   ,drSk  ,Buch-Lalla,
4115,SIMiLiqUE,outDoOr  ,TAbLE   ,"Wagle, Krishnan and Vyas",
4525,EsT   ,kITchEn   ,tbble ,Lata-Sen,
2470,blANDITiIs   ,kiTCHEN  ,sOfa  ,Rajan Ltd,1
6380,sed   ,OFfICe  ,dySK,Talwar-Chaudry,0
3047,TEMporA,OUTDOor   ,LaMp   ,Anand-Joshi,Y
4858,coNSEQuatUR ,oFFicE   ,SoFa  ,Kaul-Kurian,1
2013,CuLPa,kitChEN   ,dEsK ,Virk-Upadhyay,N
8995,VOluPTaTUM  ,hOMe  ,chair ,"Ratti, Kara and Subramanian",
6254,EUM  ,offICE ,Sofa,"Narain, Pandya and Sharma",N
9505,CmNSequunTUR   ,OfFICe   ,TaBle,Saha-Bal,N
5390,OcCAEcati  ,OffIcE,laMP  ,Suresh-Dyal,N
4180,RePUdiANDae,kItCHen   ,lAmP  ,Maharaj-Badami,1
8054,qlo,kItChEn ,sOFa   ,Rastogi-Bhakta,
2449,coNsEQUUntUR  ,KitCheN ,laMP  ,"Viswanathan, Lata and Narain",Y
5212,oMNIS ,hOme  ,lpmP,"Bose, Devi and Warrior",0
3194,AssUMeNda   ,officE   ,bed,"Bose, Bansal and Bhasin",
9976,QUas  ,kitcHEN,soFa ,Cherian PLC,1
5293,osiO,kItcheN  ,btD  ,Maharaj Inc,1
3324,mOLlitIA ,OUTdOor,CaAir ,Pathak-Munshi,N
6276,veRitAtIS ,HOme,beD   ,Majumdar-Gupta,
8510,PeRSpICiaTIs,OFFIce ,tAble,Murty-Chhabra,N
6969,NumqUaM  ,OUTdooR,cHaIR   ,"Bhat, Bera and Narasimhan",0
7832,MolliTiA,ofFiCe   ,BED,Madan Ltd,
9323,NuMquaM  ,hOme   ,bED  ,Ray-Rama,Y
1998,quI  ,OffIce,SoFA,"Patla, Chadha and Nanda",0
1840,eiUS ,Office  ,DesK,"Swamy, Murthy and Mandal",
8294,SimilIqUE  ,oUTdooR  ,LAMp  ,Mohan LLC,
4702,adIpIsCi,oUTDOoR  ,DEsK   ,Mani PLC,N
7413,nuLlA   ,office  ,ChAir ,"Prakash, Lala and Thakur",0
8518,coRPOrIS,outdOOR,sofA   ,Babu-Patel,Y
3015,IURe,OuTDoOr  ,TAblE ,Acharya and Sons,0
6584,eUM   ,Home  ,bED   ,Ramesh PLC,Y
9349,DEserUNT ,KftcHEn   ,tAbLE  ,"Mand, Brahmbhatt and Contractor",N
8637,eum ,oFfiCe,LAmp ,Ram-Kadakia,
5762,iLLo ,OFficE   ,TaBlE ,Singh and Sons,Y
5431,NECESSITatIBUs  ,OFfIcE,taBLE  ,Murthy LLC,0
2855,aspERiOReS  ,kitChen,Bed,"Goel, Bala and Basu",Y
6556,Quo,hOmE ,LaMP,Nath PLC,
4546,At ,HOME ,SOFa,"Borah, Mukhopadhyay and Sekhon",
8452,ITaque   ,kITChEn ,TABLE,"Khare, Mukhopadhyay and Randhawa",0
3692,MAxIme ,ouTDoOr,sofA ,"Andra, Mammen and De",1
5235,AMEt,KItCHeN,lamP,"Grewal, Jayaraman and Chowdhury",0
7526,VERitAtIs  ,OUTdOOr ,Slfa ,Nair Group,N
4121,PErFERendIs,offICe ,TaBLE,"Tiwari, Srivastava and Chander",
6366,PeRSPiciaTiS   ,KiTchen  ,DEsK,Parekh-Reddy,1
8318,EXERCITAtIoneM   ,OUtdOoR  ,BeD  ,Natarajan Group,0
3672,TEMPoRE ,oUtdOoR ,cxAIR,"Cherian, Agarwal and Bala",
8894,nuLla   ,HoME   ,dEsK,"Mistry, Ramesh and Pandya",Y
5964,pERsPiCIAtIs,kiTCHEN   ,SOfa,Mahajan Inc,0
3581,OMNIs ,OUtdOor  ,beD   ,Dhar and Sons,
3222,ARChItecto   ,KiTCHEn   ,sOfa   ,Dora-Shah,Y
4851,Fugit ,kItChEN   ,cHAir,"Seshadri, Bath and Sahota",
5362,AuT   ,HOME,Table  ,Parikh PLC,0
4988,DoloRe,OffiCe  ,sofA  ,Bal Inc,0
3183,oPTiO,OffICE  ,table  ,Dayal-Gole,Y
7112,QUIdEm  ,ofFice   ,LaMP   ,Kari Group,0
7967,ID  ,OFfiCE,TaBle   ,Malhotra-Lall,
5106,VoLuPtatibus   ,kiTcHEn   ,bed,"Sehgal, Chhabra and Kaul",
3484,REruM,OUtDOOr   ,sOfA   ,Raghavan-Bhandari,0
5773,eSse,KatcHeN ,tAble,Ram and Sons,Y
3239,PossiMUs ,HomE ,taBLE   ,Sura PLC,Y
1058,awerIam,OFFICE   ,tvbLE ,Talwar Group,
3418,ullaM  ,oFfICE,cHaIR  ,Raman Ltd,N
9062,ASsUmENDA,KitCheN  ,bEd   ,Ramaswamy-Dhaliwal,Y
4484,veliT ,hOmE,chaiR ,Dave-Varkey,1
7868,qUam,kitcHen ,SofA ,"Subramaniam, Sankar and Ganesan",1
9366,NIhil   ,HomE   ,CsAiR,Nath-Biswas,Y
5674,niSi,ouTDOOR ,TABLE,Joshi-Loke,
4953,ofFIcIiS,OFFicE   ,TAblE,Chokshi Inc,1
5626,eiuS   ,OutDOOR ,Bed,Bhatt LLC,Y
4530,rEm,ofFiCE  ,CHair  ,"Chad, Jani and Raman",
5804,DIgnISSimOS   ,OffIcE,Lrmp,Nagy-Ravel,N
8851,nosi,KItcheN  ,Sffa,Dutta-Prashad,0
7677,qUiA   ,KvTcheN ,skFA   ,Barman Group,N
9994,RAtionE,KiTChen  ,lAMP  ,Srinivasan and Sons,0
4064,qUOd  ,OFfiCe,sOfa  ,Kohli-Tara,
4469,a,ouTDoor   ,ChAIR   ,Sharma-Nori,
9941,QUaS   ,oFfice   ,TABlE ,Ravel Group,
9006,QUiS   ,KItcHen  ,bED ,"Murthy, Manda and Dhar",1
2894,ConsEctetUr  ,hdME   ,DEsk   ,"Kothari, Subramaniam and Kanda",
4760,auTem ,OFfICE   ,sOFA  ,Anand-Dara,1
2438,moLeSTiAs ,OfficE   ,chair  ,Pall Ltd,Y
5594,tEmpoRa ,oUtDOor   ,chair ,Keer Group,N
8414,eIUs,OutDOor ,chAIR ,"D’Alia, Bahl and Som",0
1015,EXCEptUrI   ,OutDOOR,laMP,Warrior-Chad,Y
2200,EA  ,hoMe ,bed ,Sridhar-Balay,Y
4109,qsi ,oUTDOoR ,laMp  ,Oza PLC,N
8269,INCIDunt ,HOME  ,CHair  ,Nayar LLC,
3433,CUMqUe ,oUTDoor,TABLE ,"Ravi, Comar and Varty",
2404,FUgiT   ,OfFIcE   ,CHAiR   ,Rout Ltd,
4354,UllAM  ,OuTDOOr  ,ChaIR,Khare-Sidhu,N
4854,ApERIAM ,KitchEn ,cHaIr ,Lala-Naik,
9542,istE   ,ofFice   ,LAmP   ,Rao LLC,
9685,ea   ,OutDOoR,ChaIr  ,Mukherjee and Sons,Y
7078,NISI,OUtdOOR   ,CHaIR   ,Sarraf Inc,Y
8073,SOlUTa,opFICE ,TABLE  ,"Narang, Nagar and Rajan",N
3769,SAEPe,HOME,dESK  ,Ganesan PLC,Y
8988,sInT,OUTDOOr   ,sofA   ,"Rau, Magar and Divan",1
